EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,TYPE,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,LEARNINGMODE,NLEARNINGTRIALS,NEXTRALEARNINGTRIALS,NTOTALLEARNINGTRIALS,NCONSEQUENCETRIALS,NTOTALTRIALS,RANDOMORIGIN,RANDOMDESTINATION,PREFERREDROUTE,CONTROLROUTE_C,TREATMENTROUTE_T,PREFERREDDIRECTION,CONTROLCOLOR_C,TREATMENTCOLOR_T,PREFERREDCOLOR,CERTAINTYLEVEL
simulatedControlCondition,37,A00,3,decision,6,2,10,9,1,17072017,141810,halfRandom,4,0,4,2,4,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,NA
simulatedControlCondition,37,A00,3,confirmation,6,2,10,9,1,17072017,141852,halfRandom,4,0,4,2,6,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,80
simulatedControlCondition,37,A00,3,decision,6,6,14,10,2,17072017,142013,halfRandom,4,0,4,2,4,east,west,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,NA
simulatedControlCondition,37,A00,3,confirmation,6,6,14,10,2,17072017,142057,halfRandom,4,0,4,2,6,east,west,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,87
simulatedControlCondition,37,A00,3,decision,6,1,9,11,3,17072017,142218,halfRandom,4,0,4,2,4,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedControlCondition,37,A00,3,confirmation,6,1,9,11,3,17072017,142302,halfRandom,4,0,4,2,6,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,98
simulatedControlCondition,37,A00,3,decision,6,3,11,12,4,17072017,142420,halfRandom,4,0,4,2,4,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedControlCondition,37,A00,3,confirmation,6,3,11,12,4,17072017,142508,halfRandom,4,0,4,2,6,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,93
simulatedControlCondition,37,A00,3,decision,6,5,13,13,5,17072017,142627,halfRandom,4,0,4,2,4,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,NA
simulatedControlCondition,37,A00,3,confirmation,6,5,13,13,5,17072017,142717,halfRandom,4,0,4,2,6,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,100
simulatedControlCondition,37,A00,3,decision,6,4,12,14,6,17072017,142844,halfRandom,4,0,4,2,4,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedControlCondition,37,A00,3,confirmation,6,4,12,14,6,17072017,142933,halfRandom,4,0,4,2,6,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,99
simulatedTreatmentCondition1,36, C31,1, decision,2,2,2,1,1,23062017,122423, halfRandom,2,0,2,1,2, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedTreatmentCondition1,36, C31,1, confirmation,2,2,2,1,1,23062017,122504, halfRandom,2,0,2,1,3, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,100
simulatedTreatmentCondition1,36, C31,1, decision,2,1,1,2,2,23062017,122555, halfRandom,2,0,2,1,2, east, west, control, counterclockwise, clockwise, counterclockwise, blue, red, blue, NA
simulatedTreatmentCondition1,36, C31,1, confirmation,2,1,1,2,2,23062017,122626, halfRandom,2,0,2,1,3, east, west, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,100
simulatedTreatmentCondition1,36, C31,2, decision,6,5,7,3,1,23062017,122749, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,36, C31,2, confirmation,6,5,7,3,1,23062017,122816, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,100
simulatedTreatmentCondition1,36, C31,2, decision,6,1,3,4,2,23062017,122859, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,36, C31,2, confirmation,6,1,3,4,2,23062017,122924, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,100
simulatedTreatmentCondition1,36, C31,2, decision,6,4,6,5,3,23062017,123024, halfRandom,2,0,2,1,2, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedTreatmentCondition1,36, C31,2, confirmation,6,4,6,5,3,23062017,123048, halfRandom,2,0,2,1,3, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,100
simulatedTreatmentCondition1,36, C31,2, decision,6,6,8,6,4,23062017,123131, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,36, C31,2, confirmation,6,6,8,6,4,23062017,123158, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,70
simulatedTreatmentCondition1,36, C31,2, decision,6,2,4,7,5,23062017,123248, halfRandom,2,0,2,1,2, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedTreatmentCondition1,36, C31,2, confirmation,6,2,4,7,5,23062017,123313, halfRandom,2,0,2,1,3, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,90
simulatedTreatmentCondition1,36, C31,2, decision,6,3,5,8,6,23062017,123430, halfRandom,2,0,2,1,2, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue, NA
simulatedTreatmentCondition1,36, C31,2, confirmation,6,3,5,8,6,23062017,123500, halfRandom,2,0,2,1,3, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,80
simulatedTreatmentCondition1,36, C31,3, decision,6,1,9,10,2,23062017,123634, halfRandom,4,0,4,2,4, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedTreatmentCondition1,36, C31,3, confirmation,6,1,9,10,2,23062017,123723, halfRandom,4,0,4,2,6, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,100
simulatedTreatmentCondition1,36, C31,3, decision,6,4,12,11,3,23062017,123849, halfRandom,4,0,4,2,4, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,36, C31,3, confirmation,6,4,12,11,3,23062017,123936, halfRandom,4,0,4,2,6, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,90
simulatedTreatmentCondition1,36, C31,3, decision,6,3,11,12,4,23062017,124058, halfRandom,4,0,4,2,4, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue, NA
simulatedTreatmentCondition1,36, C31,3, confirmation,6,3,11,12,4,23062017,124144, halfRandom,4,0,4,2,6, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,100
simulatedTreatmentCondition1,36, C31,3, decision,6,5,13,13,5,23062017,124331, halfRandom,4,0,4,2,4, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedTreatmentCondition1,36, C31,3, confirmation,6,5,13,13,5,23062017,124419, halfRandom,4,0,4,2,6, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,50
simulatedTreatmentCondition1,36, C31,3, decision,6,2,10,14,6,23062017,124545, halfRandom,4,0,4,2,4, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedTreatmentCondition1,36, C31,3, confirmation,6,2,10,14,6,23062017,124631, halfRandom,4,0,4,2,6, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,70
simulatedControlCondition,35, C31,1, decision,2,2,2,1,1,23062017,121824, halfRandom,2,0,2,1,2, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red, NA
simulatedControlCondition,35, C31,1, confirmation,2,2,2,1,1,23062017,121903, halfRandom,2,0,2,1,3, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,100
simulatedControlCondition,35, C31,1, decision,2,1,1,2,2,23062017,121955, halfRandom,2,0,2,1,2, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red, NA
simulatedControlCondition,35, C31,1, confirmation,2,1,1,2,2,23062017,122025, halfRandom,2,0,2,1,3, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,100
simulatedControlCondition,35, C31,2, decision,6,5,7,3,1,23062017,122127, halfRandom,2,0,2,1,2, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedControlCondition,35, C31,2, confirmation,6,5,7,3,1,23062017,122148, halfRandom,2,0,2,1,3, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,100
simulatedControlCondition,35, C31,2, decision,6,6,8,4,2,23062017,122240, halfRandom,2,0,2,1,2, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedControlCondition,35, C31,2, confirmation,6,6,8,4,2,23062017,122301, halfRandom,2,0,2,1,3, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,100
simulatedControlCondition,35, C31,2, decision,6,4,6,5,3,23062017,122353, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedControlCondition,35, C31,2, confirmation,6,4,6,5,3,23062017,122418, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,100
simulatedControlCondition,35, C31,2, decision,6,2,4,6,4,23062017,122502, halfRandom,2,0,2,1,2, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedControlCondition,35, C31,2, confirmation,6,2,4,6,4,23062017,122526, halfRandom,2,0,2,1,3, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,80
simulatedControlCondition,35, C31,2, decision,6,1,3,7,5,23062017,122609, halfRandom,2,0,2,1,2, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedControlCondition,35, C31,2, confirmation,6,1,3,7,5,23062017,122634, halfRandom,2,0,2,1,3, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,90
simulatedControlCondition,35, C31,2, decision,6,3,5,8,6,23062017,122719, halfRandom,2,0,2,1,2, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red, NA
simulatedControlCondition,35, C31,2, confirmation,6,3,5,8,6,23062017,122748, halfRandom,2,0,2,1,3, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,90
simulatedControlCondition,35, C31,3, decision,6,4,12,10,2,23062017,123313, halfRandom,4,0,4,2,4, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedControlCondition,35, C31,3, confirmation,6,4,12,10,2,23062017,123359, halfRandom,4,0,4,2,6, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,90
simulatedControlCondition,35, C31,3, decision,6,1,9,11,3,23062017,123530, halfRandom,4,0,4,2,4, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedControlCondition,35, C31,3, confirmation,6,1,9,11,3,23062017,123614, halfRandom,4,0,4,2,6, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,80
simulatedControlCondition,35, C31,3, decision,6,2,10,12,4,23062017,123742, halfRandom,4,0,4,2,4, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedControlCondition,35, C31,3, confirmation,6,2,10,12,4,23062017,123826, halfRandom,4,0,4,2,6, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,90
simulatedControlCondition,35, C31,3, decision,6,5,13,13,5,23062017,123948, halfRandom,4,0,4,2,4, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedControlCondition,35, C31,3, confirmation,6,5,13,13,5,23062017,124042, halfRandom,4,0,4,2,6, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,70
simulatedControlCondition,35, C31,3, decision,6,6,14,14,6,23062017,124210, halfRandom,4,0,4,2,4, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
