EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,NTRIAL,TYPETRIAL,LEARNINGMODE,RANDOMORIGIN,RANDOMDESTINATION,ROUTESHOWN,CONTROLROUTE_C,TREATMENTROUTE_T,DIRECTIONSHOWN,CONTROLCOLOR_C,TREATMENTCOLOR_T,COLORSHOWN,WAITING,TRAVEL,JOURNEY
simulatedControlCondition,21, C31,3,6,3,11,11,3,23062017,93302,6, consequence, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,4,4,8
simulatedControlCondition,21, C31,3,6,2,10,12,4,23062017,93331,1, learning, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,8,12
simulatedControlCondition,21, C31,3,6,2,10,12,4,23062017,93350,2, learning, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedControlCondition,21, C31,3,6,2,10,12,4,23062017,93407,3, learning, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,4,8
simulatedControlCondition,21, C31,3,6,2,10,12,4,23062017,93427,4, learning, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedControlCondition,21, C31,3,6,2,10,12,4,23062017,93451,5, consequence, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,8,12
simulatedControlCondition,21, C31,3,6,2,10,12,4,23062017,93510,6, consequence, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,4,8
simulatedControlCondition,21, C31,3,6,5,13,13,5,23062017,93542,1, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,6,10
simulatedControlCondition,21, C31,3,6,5,13,13,5,23062017,93556,2, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,2,6
simulatedControlCondition,21, C31,3,6,5,13,13,5,23062017,93616,3, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,6,10
simulatedControlCondition,21, C31,3,6,5,13,13,5,23062017,93642,4, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,10,14
simulatedControlCondition,21, C31,3,6,5,13,13,5,23062017,93703,5, consequence, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,2,6
simulatedControlCondition,21, C31,3,6,5,13,13,5,23062017,93732,6, consequence, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,10,14
simulatedControlCondition,21, C31,3,6,4,12,14,6,23062017,93759,1, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,6,10
simulatedControlCondition,21, C31,3,6,4,12,14,6,23062017,93824,2, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,8,6,14
simulatedControlCondition,21, C31,3,6,4,12,14,6,23062017,93844,3, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,6,10
simulatedControlCondition,21, C31,3,6,4,12,14,6,23062017,93901,4, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,0,6,6
simulatedControlCondition,21, C31,3,6,4,12,14,6,23062017,93922,5, consequence, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,6,10
simulatedControlCondition,21, C31,3,6,4,12,14,6,23062017,93944,6, consequence, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,6,10
simulatedTreatmentCondition1,20, C11,0,1,1, None, None, None,23062017,91207,1, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,5,5,10
simulatedTreatmentCondition1,20, C11,0,1,1, None, None, None,23062017,91231,2, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,4,4,8
simulatedTreatmentCondition1,20, C11,1,2,2,2,1,1,23062017,91452,1, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,6,4,10
simulatedTreatmentCondition1,20, C11,1,2,2,2,1,1,23062017,91517,2, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,6,6,12
simulatedTreatmentCondition1,20, C11,1,2,2,2,1,1,23062017,91615,3, consequence, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,6,4,10
simulatedTreatmentCondition1,20, C11,1,2,1,1,2,2,23062017,91653,1, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,6,10
simulatedTreatmentCondition1,20, C11,1,2,1,1,2,2,23062017,91718,2, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,6,6,12
simulatedTreatmentCondition1,20, C11,1,2,1,1,2,2,23062017,91749,3, consequence, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,6,10
simulatedTreatmentCondition1,20, C11,2,6,4,6,3,1,23062017,91853,1, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,8,2,10
simulatedTreatmentCondition1,20, C11,2,6,4,6,3,1,23062017,91918,2, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,3,8,11
simulatedTreatmentCondition1,20, C11,2,6,4,6,3,1,23062017,91947,3, consequence, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,3,8,11
simulatedTreatmentCondition1,20, C11,2,6,5,7,4,2,23062017,92022,1, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,8,1,9
simulatedTreatmentCondition1,20, C11,2,6,5,7,4,2,23062017,92051,2, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,2,8,10
simulatedTreatmentCondition1,20, C11,2,6,5,7,4,2,23062017,92121,3, consequence, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,2,8,10
simulatedTreatmentCondition1,20, C11,2,6,2,4,5,3,23062017,92150,1, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,9,1,10
simulatedTreatmentCondition1,20, C11,2,6,2,4,5,3,23062017,92216,2, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,1,9,10
simulatedTreatmentCondition1,20, C11,2,6,2,4,5,3,23062017,92243,3, consequence, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,1,9,10
simulatedTreatmentCondition1,20, C11,2,6,1,3,6,4,23062017,92316,1, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,6,10
simulatedTreatmentCondition1,20, C11,2,6,1,3,6,4,23062017,92345,2, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,6,4,10
simulatedTreatmentCondition1,20, C11,2,6,1,3,6,4,23062017,92421,3, consequence, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,6,4,10
simulatedTreatmentCondition1,20, C11,2,6,6,8,7,5,23062017,92451,1, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,7,2,9
simulatedTreatmentCondition1,20, C11,2,6,6,8,7,5,23062017,92514,2, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,2,8,10
simulatedTreatmentCondition1,20, C11,2,6,6,8,7,5,23062017,92538,3, consequence, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,2,8,10
simulatedTreatmentCondition1,20, C11,2,6,3,5,8,6,23062017,92606,1, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,2,9,11
simulatedTreatmentCondition1,20, C11,2,6,3,5,8,6,23062017,92629,2, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,8,2,10
simulatedTreatmentCondition1,20, C11,2,6,3,5,8,6,23062017,92657,3, consequence, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,2,9,11
simulatedTreatmentCondition1,20, C11,3,6,2,10,10,2,23062017,93053,1, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,4,8
simulatedTreatmentCondition1,20, C11,3,6,2,10,10,2,23062017,93115,2, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,2,10,10,2,23062017,93144,3, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,4,8,12
simulatedTreatmentCondition1,20, C11,3,6,2,10,10,2,23062017,93212,4, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,2,10,10,2,23062017,93242,5, consequence, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,2,10,10,2,23062017,93305,6, consequence, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,6,14,11,3,23062017,93330,1, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,2,6
simulatedTreatmentCondition1,20, C11,3,6,6,14,11,3,23062017,93347,2, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,0,6,6
simulatedTreatmentCondition1,20, C11,3,6,6,14,11,3,23062017,93414,3, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,10,14
simulatedTreatmentCondition1,20, C11,3,6,6,14,11,3,23062017,93446,4, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,8,6,14
simulatedTreatmentCondition1,20, C11,3,6,6,14,11,3,23062017,93507,5, consequence, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,2,6
simulatedTreatmentCondition1,20, C11,3,6,6,14,11,3,23062017,93536,6, consequence, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,10,14
simulatedTreatmentCondition1,20, C11,3,6,5,13,12,4,23062017,93617,1, learning, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,10,14
simulatedTreatmentCondition1,20, C11,3,6,5,13,12,4,23062017,93638,2, learning, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,5,13,12,4,23062017,93655,3, learning, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,2,6
simulatedTreatmentCondition1,20, C11,3,6,5,13,12,4,23062017,93718,4, learning, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,5,13,12,4,23062017,93742,5, consequence, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,5,13,12,4,23062017,93806,6, consequence, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,1,9,13,5,23062017,93836,1, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,2,6,8
simulatedTreatmentCondition1,20, C11,3,6,1,9,13,5,23062017,93858,2, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,1,9,13,5,23062017,93921,3, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,6,6,12
simulatedTreatmentCondition1,20, C11,3,6,1,9,13,5,23062017,93946,4, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,6,10
simulatedTreatmentCondition1,20, C11,3,6,1,9,13,5,23062017,94006,5, consequence, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,2,6,8
simulatedTreatmentCondition1,20, C11,3,6,1,9,13,5,23062017,94031,6, consequence, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,6,6,12
simulatedTreatmentCondition1,20, C11,3,6,3,11,14,6,23062017,94102,1, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,2,6,8
simulatedTreatmentCondition1,20, C11,3,6,3,11,14,6,23062017,94125,2, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,8,12
simulatedTreatmentCondition1,20, C11,3,6,3,11,14,6,23062017,94150,3, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,6,6,12
simulatedTreatmentCondition1,20, C11,3,6,3,11,14,6,23062017,94214,4, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,4,8
simulatedTreatmentCondition1,20, C11,3,6,3,11,14,6,23062017,94248,5, consequence, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,4,8
simulatedTreatmentCondition1,20, C11,3,6,3,11,14,6,23062017,94314,6, consequence, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,4,8,12
simulatedControlCondition,19, C56,0,1,1, None, None, None,22062017,160400,1, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,5,5,10
simulatedControlCondition,19, C56,0,1,1, None, None, None,22062017,160420,2, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,4,8
simulatedControlCondition,19, C56,1,2,1,1,1,1,22062017,160631,1, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,4,6,10
simulatedControlCondition,19, C56,1,2,1,1,1,1,22062017,160655,2, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,6,6,12
simulatedControlCondition,19, C56,1,2,1,1,1,1,22062017,160733,3, consequence, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,4,6,10
simulatedControlCondition,19, C56,1,2,2,2,2,2,22062017,160809,1, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,6,6,12
simulatedControlCondition,19, C56,1,2,2,2,2,2,22062017,160830,2, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,6,4,10
simulatedControlCondition,19, C56,1,2,2,2,2,2,22062017,160857,3, consequence, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,6,4,10
simulatedControlCondition,19, C56,2,6,4,6,3,1,22062017,160950,1, learning, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,3,8,11
simulatedControlCondition,19, C56,2,6,4,6,3,1,22062017,161012,2, learning, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,8,2,10
simulatedControlCondition,19, C56,2,6,4,6,3,1,22062017,161034,3, consequence, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,8,2,10
simulatedControlCondition,19, C56,2,6,3,5,4,2,22062017,161111,1, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,8,2,10
simulatedControlCondition,19, C56,2,6,3,5,4,2,22062017,161137,2, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,2,9,11
simulatedControlCondition,19, C56,2,6,3,5,4,2,22062017,161159,3, extraLearning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,2,9,11
simulatedControlCondition,19, C56,2,6,3,5,4,2,22062017,161221,4, extraLearning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,8,2,10
simulatedControlCondition,19, C56,2,6,3,5,4,2,22062017,161242,5, consequence, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,8,2,10
simulatedControlCondition,19, C56,2,6,2,4,5,3,22062017,161304,1, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,1,9,10
simulatedControlCondition,19, C56,2,6,2,4,5,3,22062017,161324,2, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,9,1,10
